dataset_id,video_id,emotion,url,source_type,status,has_raw_transcript,has_cleaned_transcript,transcription_method,raw_transcript_path,cleaned_transcript_path,notes
78,PRD_012_IG,Proud,https://www.instagram.com/reel/DC_j_grTwnj/,IG,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Proud\PRD_012_IG_raw.txt,,"WARNING: [Instagram] DC_j_grTwnj: Instagram API is not granting access
ERROR: [Instagram] DC_j_grTwnj: Instagram sent an empty media response. Check if this post is accessible in your browser without being logged-in. If it is not, then use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Otherwise, if the post is accessible in browser without being logged-in, please report this issue on  https://github.com/yt-dlp/yt-dlp/issues?q= , filling out the appropriate issue template. Confirm you are on the latest version using  yt-dlp -U

[Instagram] Setting up session
[Instagram] Extracting URL: https://www.instagram.com/reel/DC_j_grTwnj/
[Instagram] DC_j_grTwnj: Checking post accessibility
[Instagram] DC_j_grTwnj: Downloading webpage"
79,NEU_001_GD,Neutral,https://drive.google.com/file/d/15eAQE4XB1hNHvw1xth0HGhJXNXV-oWoh/view?usp=share_link,GD,transcribed,True,False,whisper:small,data\1_raw\transcripts\Neutral\NEU_001_GD_raw.txt,,
80,PRD_013_IG,Proud,https://www.instagram.com/reel/DEH-AmOTZDB/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_013_IG_raw.txt,,
81,JOY_012_IG,Joy,https://www.instagram.com/reel/DEhZ4GazM-B/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Joy\JOY_012_IG_raw.txt,,
82,SAD_003_GD,Sad,https://drive.google.com/file/d/19Caz_xMd2IIDY_NqjA3NK3VRG0SFs-zz/view?usp=share_link,GD,transcribed,True,False,whisper:small,data\1_raw\transcripts\Sad\SAD_003_GD_raw.txt,,
83,SPR_044_IG,Surprise,https://www.instagram.com/reel/DHfq6pzz5va/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_044_IG_raw.txt,,
84,TRT_008_IG,Trust,https://www.instagram.com/reel/DK2D0crz3Tc/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_008_IG_raw.txt,,
85,TRT_009_IG,Trust,https://www.instagram.com/reel/DK4nDMezW1C/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_009_IG_raw.txt,,
86,TRT_010_IG,Trust,https://www.instagram.com/reel/DK62VvLzqpA/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_010_IG_raw.txt,,
87,PRD_014_IG,Proud,https://www.instagram.com/reel/DJ_x5YVPNwG/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_014_IG_raw.txt,,
88,SPR_045_IG,Surprise,https://www.instagram.com/reel/DJRcLlWvb8R/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_045_IG_raw.txt,,
89,TRT_011_GD,Trust,https://drive.google.com/file/d/12YBpn9zWc_3FfDadbmlip4s98_GjqUGY/view?usp=share_link,GD,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_011_GD_raw.txt,,
90,FEA_002_GD,Fear,https://drive.google.com/file/d/12YBpn9zWc_3FfDadbmlip4s98_GjqUGY/view?usp=share_link,GD,transcribed,True,False,whisper:small,data\1_raw\transcripts\Fear\FEA_002_GD_raw.txt,,
91,NEU_002_GD,Neutral,https://drive.google.com/file/d/12YBpn9zWc_3FfDadbmlip4s98_GjqUGY/view?usp=share_link,GD,transcribed,True,False,whisper:small,data\1_raw\transcripts\Neutral\NEU_002_GD_raw.txt,,
92,SPR_046_GD,Surprise,https://drive.google.com/file/d/12YBpn9zWc_3FfDadbmlip4s98_GjqUGY/view?usp=share_link,GD,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_046_GD_raw.txt,,
93,PRD_015_GD,Proud,https://drive.google.com/file/d/12YBpn9zWc_3FfDadbmlip4s98_GjqUGY/view?usp=share_link,GD,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_015_GD_raw.txt,,
94,SPR_047_GD,Surprise,https://drive.google.com/file/d/12YBpn9zWc_3FfDadbmlip4s98_GjqUGY/view?usp=share_link,GD,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_047_GD_raw.txt,,
95,TRT_012_GD,Trust,https://drive.google.com/file/d/12YBpn9zWc_3FfDadbmlip4s98_GjqUGY/view?usp=share_link,GD,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_012_GD_raw.txt,,
96,PRD_016_GD,Proud,https://drive.google.com/file/d/12YBpn9zWc_3FfDadbmlip4s98_GjqUGY/view?usp=share_link,GD,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_016_GD_raw.txt,,
97,TRT_013_GD,Trust,https://drive.google.com/file/d/12YBpn9zWc_3FfDadbmlip4s98_GjqUGY/view?usp=share_link,GD,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_013_GD_raw.txt,,
98,TRT_014_GD,Trust,https://drive.google.com/file/d/12YBpn9zWc_3FfDadbmlip4s98_GjqUGY/view?usp=share_link,GD,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_014_GD_raw.txt,,
99,TRT_015_GD,Trust,https://drive.google.com/file/d/12YBpn9zWc_3FfDadbmlip4s98_GjqUGY/view?usp=share_link,GD,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_015_GD_raw.txt,,
100,PRD_017_GD,Proud,https://drive.google.com/file/d/12YBpn9zWc_3FfDadbmlip4s98_GjqUGY/view?usp=share_link,GD,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_017_GD_raw.txt,,
101,TRT_016_GD,Trust,https://drive.google.com/file/d/12YBpn9zWc_3FfDadbmlip4s98_GjqUGY/view?usp=share_link,GD,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_016_GD_raw.txt,,
102,SPR_048_GD,Surprise,https://drive.google.com/file/d/12YBpn9zWc_3FfDadbmlip4s98_GjqUGY/view?usp=share_link,GD,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_048_GD_raw.txt,,
103,SPR_049_IG,Surprise,https://www.instagram.com/reel/DNIZ-Qryj6Z/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_049_IG_raw.txt,,
104,SAD_004_IG,Sad,https://www.instagram.com/reel/DK_wDh1hwRG/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Sad\SAD_004_IG_raw.txt,,
105,PRD_018_IG,Proud,https://www.instagram.com/tv/CCOSpdujJ4k/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_018_IG_raw.txt,,
106,PRD_019_IG,Proud,https://www.instagram.com/reel/Cv1eEmSs7DX/,IG,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Proud\PRD_019_IG_raw.txt,,"WARNING: [Instagram] Cv1eEmSs7DX: Instagram API is not granting access
ERROR: [Instagram] Cv1eEmSs7DX: Instagram sent an empty media response. Check if this post is accessible in your browser without being logged-in. If it is not, then use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Otherwise, if the post is accessible in browser without being logged-in, please report this issue on  https://github.com/yt-dlp/yt-dlp/issues?q= , filling out the appropriate issue template. Confirm you are on the latest version using  yt-dlp -U

[Instagram] Setting up session
[Instagram] Extracting URL: https://www.instagram.com/reel/Cv1eEmSs7DX/
[Instagram] Cv1eEmSs7DX: Checking post accessibility
[Instagram] Cv1eEmSs7DX: Downloading webpage"
107,SPR_050_IG,Surprise,https://www.instagram.com/reel/DL99KPdPUlQ/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_050_IG_raw.txt,,
108,SPR_051_IG,Surprise,https://www.instagram.com/reel/DMHoJzjPQxD/,IG,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_051_IG_raw.txt,,"ERROR: [Instagram] DMHoJzjPQxD: This content isn't available to everyone: It can't be seen by certain audiences.

[Instagram] Setting up session
[Instagram] Extracting URL: https://www.instagram.com/reel/DMHoJzjPQxD/
[Instagram] DMHoJzjPQxD: Checking post accessibility"
109,PRD_020_IG,Proud,https://www.instagram.com/reel/DIPxjcdSdYv/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_020_IG_raw.txt,,
110,TRT_017_IG,Trust,https://www.instagram.com/reel/DJ3wmd7PCCv/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_017_IG_raw.txt,,
111,JOY_013_IG,Joy,https://www.instagram.com/reel/DJ5sGBJPo-t/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Joy\JOY_013_IG_raw.txt,,
112,JOY_014_IG,Joy,https://www.instagram.com/reel/DJdL3I_vyn7/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Joy\JOY_014_IG_raw.txt,,
113,ANG_003_IG,Anger,https://www.instagram.com/reel/DJhUFq8vZQK/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Anger\ANG_003_IG_raw.txt,,
114,SPR_052_IG,Surprise,https://www.instagram.com/reel/DJiX-UIvH9_/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_052_IG_raw.txt,,
115,SPR_053_IG,Surprise,https://www.instagram.com/reel/DJrZS4wvzA1/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_053_IG_raw.txt,,
116,JOY_015_IG,Joy,https://www.instagram.com/reel/DJsXnLOha8u/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Joy\JOY_015_IG_raw.txt,,
117,PRD_021_IG,Proud,https://www.instagram.com/reel/DJwP5StPWix/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_021_IG_raw.txt,,
118,PRD_022_IG,Proud,https://www.instagram.com/reel/DJx3eoqvDxX/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_022_IG_raw.txt,,
119,ANG_004_IG,Anger,https://www.instagram.com/reel/DJxLuIuzx1u/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Anger\ANG_004_IG_raw.txt,,
120,SPR_054_IG,Surprise,https://www.instagram.com/reel/DKbi4zyvG3T/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_054_IG_raw.txt,,
121,TRT_018_IG,Trust,https://www.instagram.com/reel/DKdef95Pp2Q/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_018_IG_raw.txt,,
122,JOY_016_IG,Joy,https://www.instagram.com/reel/DKhARZmvGaY/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Joy\JOY_016_IG_raw.txt,,
123,LOV_001_IG,Love,https://www.instagram.com/reel/DLJqzGNPgfT/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Love\LOV_001_IG_raw.txt,,
124,SPR_055_IG,Surprise,https://www.instagram.com/reel/DAaxBJBSZ1K/?utm_source=ig_web_copy_link,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_055_IG_raw.txt,,
125,PRD_023_IG,Proud,https://www.instagram.com/reel/DMKM3ChP24e/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_023_IG_raw.txt,,
126,PRD_024_IG,Proud,https://www.instagram.com/reel/DMu9O1CP_cc/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_024_IG_raw.txt,,
127,PRD_025_IG,Proud,https://www.instagram.com/reel/DMyvip8SNKp/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_025_IG_raw.txt,,
128,SPR_056_IG,Surprise,https://www.instagram.com/reel/DNE3DrKvBLU/,IG,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_056_IG_raw.txt,,"ERROR: [Instagram] DNE3DrKvBLU: Instagram sent an empty media response. Check if this post is accessible in your browser without being logged-in. If it is not, then use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Otherwise, if the post is accessible in browser without being logged-in, please report this issue on  https://github.com/yt-dlp/yt-dlp/issues?q= , filling out the appropriate issue template. Confirm you are on the latest version using  yt-dlp -U

[Instagram] Setting up session
[Instagram] Extracting URL: https://www.instagram.com/reel/DNE3DrKvBLU/
[Instagram] DNE3DrKvBLU: Checking post accessibility
[Instagram] DNE3DrKvBLU: Downloading webpage"
129,SPR_057_IG,Surprise,https://www.instagram.com/reel/DCwMSoDNbxa/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_057_IG_raw.txt,,
130,SPR_058_IG,Surprise,https://www.instagram.com/reel/DNIZu8tJJmt/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_058_IG_raw.txt,,
131,SPR_059_IG,Surprise,https://www.instagram.com/reel/DJ9CRHlPX1f/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_059_IG_raw.txt,,
132,SAD_005_IG,Sad,https://www.instagram.com/reel/DJ_pmxePpO0/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Sad\SAD_005_IG_raw.txt,,
133,SPR_060_IG,Surprise,https://www.instagram.com/reel/DCTGsD5BY8_/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_060_IG_raw.txt,,
134,ANG_005_IG,Anger,https://www.instagram.com/reel/DJ9CDZnB6Em/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Anger\ANG_005_IG_raw.txt,,
135,PRD_026_IG,Proud,https://www.instagram.com/reel/DJrKhl0tg2k/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_026_IG_raw.txt,,
136,ANG_006_IG,Anger,https://www.instagram.com/reel/DKgtvrVu3yw/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Anger\ANG_006_IG_raw.txt,,
137,SPR_061_IG,Surprise,https://www.instagram.com/reel/DKVP0IxzhnY/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_061_IG_raw.txt,,
138,PRD_027_IG,Proud,https://www.instagram.com/reel/C9ecLnSOrIV/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_027_IG_raw.txt,,
139,SPR_062_IG,Surprise,https://www.instagram.com/reel/DM1pR0ey3sX/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_062_IG_raw.txt,,
140,SPR_063_IG,Surprise,https://www.instagram.com/reel/DMzhzVLy9hg/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_063_IG_raw.txt,,
141,SPR_064_IG,Surprise,https://www.instagram.com/reel/DLpiur6yIvq/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_064_IG_raw.txt,,
142,SPR_065_IG,Surprise,https://www.instagram.com/reel/DLZoJ8CytTe/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_065_IG_raw.txt,,
143,SPR_066_IG,Surprise,https://www.instagram.com/reel/DKzV_YByh1A/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_066_IG_raw.txt,,
144,SPR_067_IG,Surprise,https://www.instagram.com/reel/DKji0r6SU40/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_067_IG_raw.txt,,
145,SAD_006_IG,Sad,https://www.instagram.com/reel/DKT5itwyTPp/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Sad\SAD_006_IG_raw.txt,,
146,SPR_068_IG,Surprise,https://www.instagram.com/reel/DJrjeGsSIyc/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_068_IG_raw.txt,,
147,SPR_069_IG,Surprise,https://www.instagram.com/reel/DIlmd-4SO7s/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_069_IG_raw.txt,,
148,TRT_019_IG,Trust,https://www.instagram.com/reel/DH5DVpFyEXV/,IG,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Trust\TRT_019_IG_raw.txt,,"ERROR: [Instagram] DH5DVpFyEXV: Instagram sent an empty media response. Check if this post is accessible in your browser without being logged-in. If it is not, then use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Otherwise, if the post is accessible in browser without being logged-in, please report this issue on  https://github.com/yt-dlp/yt-dlp/issues?q= , filling out the appropriate issue template. Confirm you are on the latest version using  yt-dlp -U

[Instagram] Setting up session
[Instagram] Extracting URL: https://www.instagram.com/reel/DH5DVpFyEXV/
[Instagram] DH5DVpFyEXV: Checking post accessibility
[Instagram] DH5DVpFyEXV: Downloading webpage"
149,SPR_070_IG,Surprise,https://www.instagram.com/reel/DG5nD_aykGo/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_070_IG_raw.txt,,
150,TRT_020_IG,Trust,https://www.instagram.com/reel/DGKpBnFSzTN/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_020_IG_raw.txt,,
151,PRD_028_IG,Proud,https://www.instagram.com/moladin_id/reel/DFu7bn8S5k8/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_028_IG_raw.txt,,
152,TRT_021_IG,Trust,https://www.instagram.com/reel/DFp8hyZyAna/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_021_IG_raw.txt,,
153,SPR_071_IG,Surprise,https://www.instagram.com/moladin_id/reel/DFaLH18SJAa/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_071_IG_raw.txt,,
154,TRT_022_IG,Trust,https://www.instagram.com/moladin_id/reel/DFXxK6cSSuh/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_022_IG_raw.txt,,
155,SPR_072_IG,Surprise,https://www.instagram.com/moladin_id/reel/DEm23d2yzeu/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_072_IG_raw.txt,,
156,SPR_073_IG,Surprise,https://www.instagram.com/moladin_id/reel/DElz8FpS2rg/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_073_IG_raw.txt,,
157,TRT_023_IG,Trust,https://www.instagram.com/moladin_id/reel/DDq5sbiSdfx/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_023_IG_raw.txt,,
158,SPR_074_IG,Surprise,https://www.instagram.com/moladin_id/reel/DDlSrZYSvAN/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_074_IG_raw.txt,,
159,SPR_075_IG,Surprise,https://www.instagram.com/reel/DDFCBDQS1J3/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_075_IG_raw.txt,,
160,SPR_076_IG,Surprise,https://www.instagram.com/moladin_id/reel/DC5s_nJS-Df/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_076_IG_raw.txt,,
161,SPR_077_IG,Surprise,https://www.instagram.com/reel/DExIKhNyAqa/,IG,deleted_or_unavailable,False,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_077_IG_raw.txt,,"ERROR: [Instagram] DExIKhNyAqa: This content isn't available to everyone: It can't be seen by certain audiences.

[Instagram] Setting up session
[Instagram] Extracting URL: https://www.instagram.com/reel/DExIKhNyAqa/
[Instagram] DExIKhNyAqa: Checking post accessibility"
162,SPR_078_IG,Surprise,https://www.instagram.com/moladin_id/reel/DM7rDvfy3_k/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_078_IG_raw.txt,,
163,TRT_024_IG,Trust,https://www.instagram.com/moladin_id/reel/DM2G4Yny06x/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_024_IG_raw.txt,,
164,SPR_079_IG,Surprise,https://www.instagram.com/moladin_id/reel/DMus1qdh63R/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_079_IG_raw.txt,,
165,PRD_029_IG,Proud,https://www.instagram.com/moladin_id/reel/DMxYMsNSZ5x/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_029_IG_raw.txt,,
166,PRD_030_IG,Proud,https://www.instagram.com/moladin_id/reel/DMppfoHSJ_I/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_030_IG_raw.txt,,
167,ANG_007_IG,Anger,https://www.instagram.com/moladin_id/reel/DLuM-zqy_vD/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Anger\ANG_007_IG_raw.txt,,
168,SPR_080_IG,Surprise,https://www.instagram.com/moladin_id/reel/DKv6hteyHsO/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_080_IG_raw.txt,,
169,TRT_025_IG,Trust,https://www.instagram.com/reel/DJoejAOS-h2/,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_025_IG_raw.txt,,
170,JOY_017_IG,Joy,https://www.instagram.com/reel/DM7mvB-yh3a/?igsh=ZWx5bHd1dnFpcjBo,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Joy\JOY_017_IG_raw.txt,,
171,SPR_081_IG,Surprise,https://www.instagram.com/reel/DNIHSEMSNfW/?igsh=eTNlbzY2NmV3bmdo,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_081_IG_raw.txt,,
172,SPR_082_IG,Surprise,https://www.instagram.com/reel/DM-If0OyMrx/?igsh=MWoxZnZzOTl4a2psNA==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_082_IG_raw.txt,,
173,SPR_083_IG,Surprise,https://www.instagram.com/reel/DME_qnczF2Y/?igsh=dTJrbnk4MTdnam92,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_083_IG_raw.txt,,
174,TRT_026_IG,Trust,https://www.instagram.com/reel/DK_a9aazNPI/?igsh=MWJkNzhiamwwbjBxYw==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Trust\TRT_026_IG_raw.txt,,
175,SPR_084_IG,Surprise,https://www.instagram.com/reel/DGmzQ0Nyjlo/?igsh=MW5scHM5ZzNpNGlrOQ==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_084_IG_raw.txt,,
176,SPR_085_IG,Surprise,https://www.instagram.com/reel/DB7wNtHygCF/?igsh=a2ozNjY3Y21wOTVs,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_085_IG_raw.txt,,
177,PRD_031_IG,Proud,https://www.instagram.com/reel/C_2iOlQygzj/?igsh=ZDBpbTZncDc0NDBu,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Proud\PRD_031_IG_raw.txt,,
178,SPR_086_IG,Surprise,https://www.instagram.com/reel/C9uSnn4yIed/?igsh=MWVmbGYzcmR0MzFibw==,IG,transcribed,True,False,whisper:small,data\1_raw\transcripts\Surprise\SPR_086_IG_raw.txt,,
