emotion,file_name,text,word_count
Surprise,SPR_215_IG_processed.txt,inilah service klas dunia dilihat dari dekat bisakah kamu menahannya,10
Surprise,SPR_216_IG_processed.txt,balik ke bola tangan tentu gitu juga sama kalau kita saya berharap misalnya bang acoh ini kan kita memang kami minta ya kebanyakan bang acoh yang marin menjadi wakil ketua wakil tumbuhi dan unisasi tentu taduh kan lo bang taduh bang biar dendengar nih apa maka lo tau wakil tumbuhi dan unisasi mesti ditegasin ya bila dia ada icu sugiatu pindang perasaan asaan rana dan seterusnya rambura gue icu kalau sambas dulu kan begitu jadi gitu bang kira kira ya nanti juga nanti kita bahas lagi bang ada komentar komentar nih coba lihat sini kita ya ini dari pertama nih abidabiyukadavi wow satria keren banget satria wow keren banget lu tau lu tau apa itu kan udah pak jangan udah jangan udah udah,123
Surprise,SPR_217_IG_processed.txt,oh sama sama 4 oh iya sama sama 10 lah mudahlah oh ini yang cuara iya pak nah us lagi kalau cuara pipa sekarang 24 124 pipa ranking dulu gimana sih yang 1 2 3 4 nih saya eh coba aja sih nanti saya balik lagi coba lihat selamat ya selamat ya nomor 1 thailand oh bener karena ternyata iran dan jepang nih ga main main pak jadi kalau thailand dia main terus kita juga bisa 10 lah targetnya ya masa ada ya oh sama sama 6 oh iya sama sama 10 lah mudahlah mau tanding sama tim nasi coba 8 bener,102
Surprise,SPR_218_IG_processed.txt,saya berharap bahwa semuanya yang terakhir mungkin ini bukan proses naturalisasi yang terakhir dan pastinya ke depan mungkin akan ada proses proses naturalisasi yang lainnya dan dicabung cabung orang agar lainnya takutnya kalau nggak disampaikan nanti kaget kami ingin perpesan kepada masyarakat agar tetap melakukan pembinaan bagaimana dengan upaya dari kemenpora untuk bagaimana pelati pelati kita ini di indonesia kenapa pssi usia 17 21 itu karirannya itu melesat tetapi begitu memasuki 22 23 24 mulai terjadi penurunan saya mau akhir pemerintah mengecahkan terima kasih karena seluruh fraksi sudah menyetujui terkait dengan proses pemerintahan kewarga negaraan prinsipnya proses naturalisasi ini merupakan salah satu strategi jangka penek menengah dan saya tekan kembali seluruh atlet yang di naturalisasi merupakan atlet yang darah asli dari indonesia hanya berbeda tempat lahir saja saya pun menjadi saksi bagaimana coach indra safri dan coach nova itu melakukan scouting sampai ke daerah daerah plosok dan setiap kita melakukan acara seleksi pendaftarnya sampai 2300 peserta dan ini terjadi di setiap daerah sati giparare yang kami lakukan tidak hanya di sepak bola bagaimana saat ini kita menguatkan sistem dan fondasi ke depannya dan sudah menjadi suatu komitmen fifa untuk membuka kantor di indonesia dan salah satu program utamanya adalah bagaimana trainer of train jadi melatih pelatih di indonesia oleh sdm fifa dan juga selain persiapan dan scouting kejuaraan daerah kejuaraan dari u7 sampai junior saat ini juga fasilitas untuk pembinaan atlet juga sedang kami siapkan contohnya untuk 9 sabang ohraga salah satu yang termasuk sepak bola di cibubur desember ini sudah jadi tingkat dunia itu ada sepak bola ada atletik panahan batminton dan khusus untuk atletik ada di pengalingan juga baru saja minggu terakhir kereodi 2019 2024 itu kami resmikan dan nantinya juga di ikn training center sepak bola fifa juga sudah jadi tinggal nunggu dilesmikan oleh presiden dan presiden fifa atlet indonesia ini biasanya mulai tandak utip kempes ini setelah usia 20 tahun karena setelah usia 20 tahun biasanya kita sebagai warganegara indonesia ini sudah dihadapkan pilihan yang harus memilih dalam hidup nah itulah yang harus kita perkuat bagaimana ohraga memiliki fungsi industri dan ekonominya yang bisa menjamin kesejahteraan kehidupan para tenaganya yang ada di dalam ekosistemnya jadi dari segi infrastruktur pelatihan dan di hilirnya adalah industri jadi dari hulu sampai,372
Surprise,SPR_219_IG_processed.txt,komitmen memerangi doping kolaborasi koni dki jakarta berkomitmen memerangi doping komitmen ini dibuktikan dengan menggandang indonesia antitribus komitmen memerangi doping komitmen ini dibuktikan dengan menggandang indonesia antitribus kolaborasi koni dki jakarta berkomitmen memerangi doping komitmen ini dibuktikan dengan menggandang indonesia antitoping organization iado iado memberikan edukasi kepada para atlet yang berlagak di pekan olahraga provinsi porprof dan pekan olahraga pelajar provinsi atau poprof 2025 yang digelar dari tanggal 4 hingga 8 agustus 2025 komitmen memerangi doping di sini kami mengedukasi terutama untuk atlet atlet yang berkompetisi di poprof yang pertama yang kita edukasi adalah terkait masalah 11 aturan tentang antitoping yang salah satunya yang kita tekan kan adalah bagaimana si atlet menanggapi jika dia didatang oleh petugas garapan tidak menolak atau menghindar selain itu juga jika si atlet itu sakit atau mengalami tidak enak badan jangan sembarangan brioobat di luar maka dari itu kita himbol kalau atlet menanggapi bisa berkomunikasi ke pelati setelah itu pelati bisa konsultasikan ke dokter edukasi yang diberikan iado kepada para atlet sangat penting untuk menghilangkan doping yang kerap terjadi iado berharap para atlet memahami dan mengerti tentang makanan minuman saja yang dilarang untuk dikonsumsi iado itu adalah lembaga antitoping yang dihidupkan beberapa tahun lalu yang merupakan level untuk nasional masalah lembaga antitoping di atasnya ada serado sodas negara dan word antitoping jadi memang keberadaan iado itu di setiap negara wajib hukumnya untuk permasalahan doping nah kami berada sekali ini di polprop dki jakarta untuk mengedukasi mereka bahwa doping itu sekarang merupakan kewajiban yang harus dipatui oleh setiap atlet jadi dari usia dini sampai mereka elite kita edukasi atlet bahwa nanti mereka masuk elite atlet akan dipantau oleh wadah dengan demikian edukasi ini untuk mereka mengerti bahwa harus menikuti prosedur doping yang sudah berlaku secara umum iado memberikan edukasi secara bergiliran kecabor cabor dan saat ini sudah dilakukan edukasi kecabor pencaksilat dan bulu tangkis peratlet kontingen wilayah dki jakarta sangat entusias di edukasi soal doping para atlet memahami tentang 11 pelanggaran doping yang menjadi acuan iado ketua pb por prof 2025 andri paranoan menambahkan edukasi doping terhadap atlet adalah komitmen jakarta untuk memerangi doping karena memerangi doping harus dilakukan sejak dini terima kasih,357
Surprise,SPR_220_IG_processed.txt,dikari jakarta tarbut emas longcat indah dikari jakarta mempertahankan dominasinya melalui triangoro putra dan aditya restu putra jakarta sukses mempertahankan medali emas longcat indah nomor sinpronisasi papan 3 meter putra pada pekan pon ace sumatra utara 2024 berlangsung di kolom renang selayang medan ninggu 8 september 2024 medali emas direbut setelah triangoro dan aditya memukau hakim yang bertugas dengan mencapai nilai ketinggi 329 88 sejak awal keduanya tampil kompak dengan selalu mendapat nilai tertinggi dari total 6 loncatan sebelumnya tim putri synchro menara putri pasangan maulidina harisma putri dan nur mufi dah sudirman mendapatkan medali perak alhamdulillah hasil hari ini sofar sesuai dengan target kita insya allah besok masih ada lagi pertandingan doain bisa lebih baik lagi hasilnya alhamdulillah sesuai dengan target kita diberikan hasil yang terbaik yang memuaskan juga dan sayangannya sih semuanya bagus menurut saya semuanya fight semuanya kita sama sama latihan bareng tanding juga sama sama fight jadi semuanya menurut saya rata semua bendum koni dki jakarta hadameon aritonang memberikan uang penghargaan dari koni dki jakarta sebesar 10 juta rupiah kepada kedua atlet loncat indah putra terima kasih atas prestasi yang dirai oleh atlet loncat indah pada hari ini putra dan putri kami dari pengeruskoni dki jakarta sangat bangga dan terima kasih kepada teman teman para atlet ini semoga atlet atlet sabar lainnya mengokir prestasi mendapatkan medali medali untuk dki jakarta sehingga apa yang kita ceritakan untuk atlet atlet dari profisinya dki jakarta kita bisa mendapatkan juara umum untuk pon 2024 medan ac yang itu salah satu yang diharapkan oleh pemerintah profisinya dki jakarta maupun dari dprd maupun koni profisinya dki jakarta terima kasih terima kasih,269
Surprise,SPR_221_IG_processed.txt,pertama tama bersyukur ya alhamdulillah bisa menyelesaikan pertandingan dua tur ini dengan lumayan baik terima kasih juga buat semua pendukung yang sudah mendohakan mendukung kami berdua keden kendintinya dan juga spesialnya buat legend badminton indonesia itu juga dari bandung dari kota kami berdua juga sama yang telah berpulang alhamdulillah di minggu ini ya semoga beri awal khusul khusul kotin yang pasti kuncinya dari seri dikirikkan pada diri sendiri komunikasi di lapangan antara saya dengan apajar dengan pelakih juga dan banyak kunci kemenangannya memang bisa juga gak nyangka jadi bingung jawab apa apa tapi yang pertama saya mengusahkan puji suku alhamdulillah bisa menjuali kejualan ini dan terima kasih banyak untuk seluruh kedukungan dan sebut yang pasti kondisi satu kok dan kondisi lapangan di sini memang cukup menguntungkan kami berdua kami adalah tipe permainan playmaker dan di sini lapangan ini cukup berangin jadi memang tidak ada bola rally really panjang yang membuat power itu ada tapi di sini di cina open ini bagaimana caranya kita bermain depan jadi siapa pun yang bermain depan saya tia pikri bisa mengatasinya saya pribadi sih ada keyatiran bahwa kami bisa menang dan karena dari awal pertama ke cina juga ya komunikasi kami berdua dengan pelati juga udah enak ya jadi antara kami pelati pelati bisik selalu berkondisi dengan baik jadi saling percaya strategi pelati dan kami juga saling berkomunikasi yang baik mau turun di lapangan dan juga di hotel kadang kadang sambil kami ngobrol biasa tapi kami juga kadang kadang langsung membahas nyusun strategi buat ketandingan besok,251
Surprise,SPR_222_IG_processed.txt,saya mau pecah silat itu bisa kayak judo bisa kayak kondor polaraga nasional yang ditandingkan diperlakukan seperti olahraga dunia nah pecah silat hari ini sudah memiliki 83 negara dan ada di lipa benua sehingga syarat utama sudah terpenuhi tinggal prosesnya kita jalankan insya allah mau duanya supaya pecah silat bisa segera rekokkan bye,53
Surprise,SPR_223_IG_processed.txt,salamuala raga jaya salamualaikum warahmatullahi wabarakatuh saya lexindo hakim petomong perbasi dki jakarta kepada seluruh teman teman basket di jakarta masyarakat dki jakarta anak basket dki jakarta kami memohon doa dan mohon dukungan semoga tim bola basket dki jakarta baik 55 putra dan putri serta tri ekstri putra dan putri bisa meraih mas pada gelaran porn ache sumut 2020 jangan lupa dapat mendatang karena jakarta datang jakarta menang,68
Surprise,SPR_224_IG_processed.txt,tasiha belum beli ambil hahahaha eeeengg belom mau banget ga main tennis hari ini kalian teman dan aku main tennis semoga hari ini mainnya lancar karena cuaca cukup panas jadi aku takut banget ada yang basah ya tasiha belum beli ambil hahahaha heee laksa haaa haaa haaa ah nge meh ini sudah keliwa ya 3 atas kaya tepuk tepuk gue tarik sama gak ahah ahah ahah ahah tapi sampai banget tapi alhamdulillah masih aman keti gak basah dan sepencuman aku sih gak bau ya nah sebenernya tuh aku tuple yang kalo misalnya olahraga jikit langsung gobyo sebaran badan bisa langsung basah sempurna insecure karena susah mencari diodoran yang cocok jadi tuh aku pakenya anti persetiran diodoran dari pos raw on hijabcik refreshing cool karena cara pergesi pos ini bukan cuma nahan bau keringat tapi dia juga mengurangi keringat perlebihan pas olahraga dan aku ngerasa keti aku kaya lebih cerah karena ternyata dia tuh ada kandungan buta tion dan niya sinema dan dia tuh ada active burst fragrance jadi bisa mengurangi keringat berlebihan dan bau badan hingga 48 jam jadi udah gak ada lagi cerita ngga pedih ciao,187
Surprise,SPR_225_GD_processed.txt,hai gue punya penemuan terakbar dalam dunia permekapan yang menurut gue sangat mencengangkan ini tidak lain tidak bukan adalah dari eh eh hah oh skin coma namanya adalah swipe eh swipe pen pen maksudnya bukan pen wajan ya ngerti ya udah lah ya terus namanya adalah quickie warnanya setelah gue ini cuma ada 2 warna i don t even know where this brand comes from gue gak tau lo kalapang gak tapi gue nemu di e comments and i bought it and i m just like i m so excited to try this so that s what we re gonna do today dia tuh satu produk tapi lo liat gak sih kayak pensil bocil jaman dulu ngerti gak sih yang ada macem macem warna but instead of colors ini adalah bermacam macam fungsi gitu loh ini ada buat alice ya kan terusnya ada highlighter ada lipstick sekaligus blush jadi kita akan mencoba diahari ini hmm ini gue udah pakai kompleksian ya kan terus alice gue gak pakai ini lagi begit gue lupa dia punya alice tapi ya alice itu kayak yang super horror gitu jadi gue mungkin akan menggunakan ini untuk contouring ya kan contouring atau bisa gue jadikan eyeliner juga jadi kita coba aja kita pakai buat eyeliner bukan di waterline ya karena gue takut tapi di atas kalau pakai aja karena dia creamy banget babe ini sangat bagus untuk eyeliner dibelannya gampang banget parah terus gue mau pakai lip color atau blushnya gue akan pergi dengan yang lebih kecil aku mau kasih di sini doraemon oh my god lucu banget kita akan pakai produk yang eyebrownya tadi tapi sekarang buat conjuring betul sekali ya kan ini mungkin bisa jadi sempurna untuk contour nilai karena pensilnya kecil banget ya kan terus dia ada highlighternya gue mau pakai apakah dia bener bener akan oh iya lagi waktunya setitik doang udah sebelangnya hasilnya cik oh my god gue suka ini terus terakhir kenapa jadi marah marah ahem dan terakhir kita akan pakai lip colornya yang warna nude sepertinya ini terlalu pucat tapi apakah saya peduli tentu tidak ini juga gue udah kebayang sih teksturnya akan enak banget buat lipstick cakup banget parah gue suka warnanya gue suka teksturnya i totally totally recommend this to everyone terutama yang mencari produk yang bisa dibawa bawa buat traveling you re definitely definitely gonna fall in love with this it s so good,398
Surprise,SPR_226_GD_processed.txt,hai gue tuh lagi sering banget bolak balik sosiola gak tau kenapa kayak bawahnya pengen belanja sesuatu aja gitu terus kemarin gue menemukan ini ini kayak blush on terbaru kayaknya sih baru ya dari rose all day terus kayak edicy powerpuff girls gitu loh coba sih ya sih gemaas terus gue bertahu mereka punya blush on yang kayak gini risik ga sih yang kayak jelly gini gue tuh dari dulu udah pengen banget beli gini kan terus akhirnya ada ini di sosiola dan ada testernya kemarin terus gue coba dan enak banget cuy terus beneran dingin banget gitu dipakainya ternyata ya gue cuma beli satu doang warna sisters warnanya jadi dia kayak agak gue coba tiga tiganya setahu gue sih cuma ada tiga warna yang satu pink banget yang satu orange banget dan ini menurut gue agak di tengah tengah i got this one ini belum perang gue pake di muka dan teksturnya tuh beneran kayak jelly tapi yang agak padat gitu terus dia lebih kayak ketint gitu tapi beneran ga ilang tau ga sih gue mpeh bingung kemarin gue coba di tangan gue terus ga ilang tuh tuh susah banget ilangnya ini lama lama kayaknya kalo jadi lip tint juga bisa dah parah banget ga bisa ilang jadi gue mau coba dikit aja ini sebetulnya sih gue udah selesai make upan tapi sekalian ngetes apakah di atas make up dan bedak dia akan menggeser kita coba sekalian so darah sodara ya kan kayaknya harusnya diginiin aja ga sih terus kakak lebih baik aku pake brush menurut gue lo harus ngeblend ini aduh cakak banget ngeblend ini lumayan cepat karena seperti yang terjadi pada jari gue tadi kalo dia udah ngeset i don t think it s going anywhere ya ini sih nyatu bener bener nyatu banget sama kulit lo sih parah sih bener bener ga ada trace make up sama sekali kayak tiba tiba kulit lo berwarna aja gitu keliatan lebih berseri ya kan ini sangat bagus dan gue suka banget efek coolingnya i don t even understand how but i really love this,345
Surprise,SPR_227_GD_processed.txt,hai hari ini kita akan membuat video yang udah sangat gue penasaranin banget ya ngeretikan ngeretika sih pasti ngeretikan pokoknya gue udah kayak deg degan banget pengen nyoba karena gue liat temen gue pake ini gue kira dia pake less extension nangir ternyata kalau gue belum mata palsu parah banget terus kayak katanya bagus banget dan cara makanya juga agak unik gue ga pernah coba apa apa seperti ini gue ga tahu ada apa apa seperti ini ini belum mata palsu tapi yang super pendek pendek gitu dan hasilnya jadi natural banget ini dari emlend diary gue ga tahu di merakmana ya tapi gue beli di e commerce dan ini yang cat eye lashes karena mereka ada banyak keren yang berbeda bentuknya macam macam dan gue mau yang agak cat eye gitu kalau bisa ya kan pertama kali saya mencoba jadi tolong jangan enying gue beli yang satu set seperti yang gue bilang dapat bulu mata dan dapat ininya karena lagi lagi kata temen gue lo harus pake ininya karena ini sangat memudahkan imi imi gue ga pernah suka apa apa seperti ini pinset yang kayak gini gue merasa kayak seperti agak hazardose ya agak berbahaya gitu ya kan baiklah gue ga tahu makanya gimana kita kasih lampnya dulu oh ini ada dua tulisannya ini yang nomor satu lash bond dan yang nomor dua lash remover oke jadi gue pikir kita akan menggunakan lash bond pertama bismillahirrahmanirrahim ya kan cuma kayak pake mascara aja gitu katanya di bulu mata lo aku tidak tahu akan berhasil apam ga doremon aku deg degan banget nih terus gue mau pake yang ga tahu deh gue coba yang agak di middle midle gitu loh katanya tuh tinggal ditempelin aja tinggal hub gitu ditempel dimana enyir oh my god kayaknya gue salah masangnya deh oh my god kenapa dia jadi kebalik gitu doremon yowlo doremon aak oke oh damn oh oh oke terus gue ambil yang agak gedeannya lagi ini ditaruhnya dibawah bulu mata lo anjir beneran gampang banget sekarang gue ambil yang paling gedeannya kita taruh ini mungkin cuma akan jadi yang terakhir yang gue taruh udah gitu doang cui ini gampang banget makanya ga masuk akal ngerti ga sih ini gue tambahin satu lagi karena gue pikir ada spes di sana oh my god kayaknya ini lebih baik gue pake satu mata doang ga sih jadi lo liat bedanya kayak apa ya kan karena gue juga medit ya gue ga tau ini bisa dipake lagi apa engga dari pada gue pake dua sisi buang buang terlalu banyak pucongan buat menjukin lo pada yang engin penting ating ya mending gue pake kalau gue pergi beneran aku tidak mau pake sembilan lagi ya aku medit luar biasa medit kikir bakil ini bahkan ada yang buat bulu mata bawahnya disini i haven t even tried that i don t think i need to tapi sekarang yang harus kita coba adalah dia seberapa gampang di bersihinnya karena ini ada lash removernya juga aku sebenarnya tidak mau remover ini tapi kita harus coba karena ini kan menjadi salah satu faktor penentu dalam arah kemajuan nusa dan bangsa ya eee nomor dua lash remover wait how do i remover this tunggu aku baca dulu betul betul njuknya baiklah katanya sih tinggal diuok uok aja gitu oh oh oke hah oke aku ga tau ini dipakainya dimananya gitu apakah ini udah bisa dilepas dereman apakah sudah anj udah segampang itu terus ini berarti bisa gua pakai lagi dong oh my god nah apakah aku beruntung aja apakah memang semudah oh my god semudah itu ya ampun gampang banget dilepasnya juga udah udah hilang semua nih kembali ke bulu mata gue yang sangat menyedihkan ini benar benar aku suka ini karena dari dulu gue paling malu pakai bulu mata karena ribet ya kan terus kayak aku suka banget soalnya aku sangat sangat suka ini kamu harus beli ini,647
Surprise,SPR_228_GD_processed.txt,hai salah satu pertanyaan yang paling sering gue dapatkan sampai sekarang adalah gue minum suplemen atau kolagen apa dan jawabannya adalah gue gak pernah rutin minum apa apa selama ini terutama kolagen karena tiap gue cek kandungannya segala macem ujung ujungnya semua itu isinya gula doang gitu jadi gue kayak apa gunanya nih gitu serem juga gue kalau gula mulut ya kan sampai gue mendemukan si morden view ini ini udah gue minum sekitar sebulan lebih dan sempet gue bahas juga kemarin pas gue baru nyobain dia pakai teknologi korea super canggih gitu dan molekul kolagennya super kecil jadi dia menyerap lebih efisien ke dalam kulit dan badan lo dia juga pakai fisikolagen yang penyerapannya lebih baik buat kulit lo paket jangkanya kayak gini ini tinggal dibuka aja dan cara minumnya juga sangat unik tinggal lo buka dan lo taro di bawah lidah rasanya juga masih seger banget jadi dia gak ribet gak usah lo campur air gak usah apa apa bisa lo minum kapan pun dimana pun dan setelah sebulan lebih menurut gue ini hasilnya ada banget nanti gue taro disini before afternya gue ngerasa kulit gue kayak lebih glowy lebih basah gitu gue gak pakai papa lahari ini gue belum pakai foundation sama sekali ini bare skin it s crazy good dan bahkan adonnoi binore suara gue masih agak binden karena gue baru sembuh batuk pilek kayak pancaroba seperti biasa jadi kulit gue masih agak tidak benar tapi ini pun udah jauh lebih baik dari sebelum gue pakai asimur dan view jadi kalau kamu mencari suplemen kolagen saya bilang ngga nge sepuluh ini sangat menarik,267
Surprise,SPR_229_GD_processed.txt,gua menemukan sesuatu yang luar biasa banget gua ga sengaja menemukan ini ya buat cewe cewe yang selama ini masih bingung kalo pake baju putih tuh dalemnya apa gua selama ini selalu pake warna nude warna kulit lo atau warna abu abu juga ternyata bagus banget tapi yang tidak gua sangka adalah ini coba lu tebak gua pake daleman warna apa you would never guess this i m like merah babe merah semerah merahnya tapi lu harus pilih merah yang agak gelap ya yang lebih gelap dari warna kulit lo and you can t see shit this is insane gua siok banget pas pertama kali menemukan ini lah kok ilang kok ga keliatan sama sekali this is genius dan gua google ternyata memang memang seperti itu ilmunya gitu gua ga ngerti gimana ya tapi memang pake bra atau dalem warna merah gelap untuk baju putih adalah kunci semoga berguna buat semua cewe cewe di luar sana amen,157
Surprise,SPR_230_GD_processed.txt,hai hari ini kita akan make upan ada beberapa produk baru yang mau gue cobain produk lokal dua duanya gireng banget ngasih lo terus ini lagi irritasi muka gue seperti biasa sonong main that sabar aja ya pertama gue mau pakai base dulu ini gue udah pakai alis ya pensil alisnya funbo gue masih suka lihat semua ini dan primernya kita akan pakai umbriolis kecintaan gue ini si creamnya yang light light cream constant eheh meh multifunction moisturizer pokoknya namanya ya jangan suruh saya baca bahasa perancis mohon maaf gue memang udah suka banget sama ini dari zaman dahulu kalah ya kayaknya lo belum pada lahir mak lo juga belum lahir kayaknya nenek lo juga masih belum pokoknya masih jaman penjajahan pokoknya gue udah suka banget sama ini dari dulu sebelum gue emosi kita singkirkan dulu rambutnya ya lalu baru gue ratakan nah yang akan kita coba hari ini adalah eyeshadow terbarunya sadak gue rikasi tiga warna sama sadak terima kasih ya gemis banget ini perfect mood eye palette yang ini namanya feeling rosy dia agak merah gitu terus ini feeling neutral makanya warnanya neutral dan ini feeling golden makanya dia ada gold brownnya gitu gemas kayaknya yang akan gue pakai adalah yang feeling golden ada matte ada shimmernya dan uuh oh mantap sekali warnanya oh my god oke ini kayaknya busap kayaknya ini cakep banget ya shadonya jadi kita akan pakai saja langsung ya karena aku sudah penasaran tapi saya lupa yang mau gue coba satu lagi adalah produk terbaru dari iris brush makeup gitu dia kolaborasi sama bubah bubah alvian dan ini tuh kayak banyak banget satu set buat muka dan buat mata juga akhirnya 12 brush dan semuanya sintetis alus banget parah banget kayak bulu karbon jadi hari ini semua brush yang akan kita pakai adalah brushnya dia gue lagi malas pakai eye primer jadi kita akan teruskan dengan eyeshadow kita mau pakai ini dulu yang warna neutral dulu buat di crease nya dan seluruh kelopak juga gak apa apalah ya kayak ya udah laya gitu ini warna warna aman ini warna warna yang selalu gue sarankan buat yang baru mulai makeup atau kalau lo yang mau oh buset eh ada banget nih payoffnya parah banget pigmentasinya luar biasa dan ini brushnya kacau banget alus banget gue udah ngawar di lagi oh my god aku gak tahu aku harus ngebahas yang mana dua duanya membuat aku terpukau sih seperti permain fox kilaunya terpukau eh apa eh kilaunya eh rose blood dia boleh masih dengan brushnya airis dan bubah luar biasa nih uduh uduh ngeri banget ngeri banget back with the blending brush and i m using the darker color the chocolate the brown color eh enggak ngerti gak sih gue ngomong apa gue gak ngerti gue ngomong apa nyir kita taruh di area crease nya untuk membuat efek soal olah mata lu semakin dalang gitu i actually don t need to do this anymore karena mata gue udah terlalu dalang tapi gak apa sekarang aku mau mencoba eyeshadow nya dan ini semua pigmentasinya kacau banget by the way aduh pasti abis ini udah gak ada yang berani meminta brush gue kak bagi brushnya doang satu yang gak kepaking gak ada semuanya udah gue gigitin mau loh mau terus gue mau pake warna goldnya ini dan kita akan pake brush yang kecil gue gak menyangka dia punya brush kecil juga gama gama pointed eye detail kamu pintar banget sih ini kita akan taruh buat di inner corner just to add a little bit desi desi kayak agak ada eh apa tuh apa tuh kebakaran di inner corner gitu menyala nyala gitu kayaknya gue mau bikin dia agak gelap luarnya gak salah aja gak usah dipikirin ya kan terjuga jadi itu adalah prinsip make upan gue kayak salah aja tapi juga jadi sendiri ya kan lalu di blend sedikit boleh terus kita akan ke foundation ini sepertinya tidak ada di brush setnya ya foundation brushnya yang gue lihat sih cuma ini doang si looks liquid complexion kayak flat gitu i m gonna try this but this is not what i normally use kita akan pake foundationnya nama ini true skin anti aging uv filter liquid foundation i ve talked about this many many times i love this gue udah lama banget sih gak pake flat brush gini buat foundation but i think it s perfect for my skin now karena kulit gue lagi irritasi jadi biar gak diubuk ubuk my god gue jadi kayak nostalgia tau gak sih udah lama banget gue gak pake brush kayak gini buat foundation tapi jaman jaman gue awal tau make up tuh brush foundation tuh ya kayak gini semua bentukannya i might fall in love with this ini enak banget kacau dan foundationnya juga emang tipo yang gliding enak banget gitu loh bener bener nyatu banget do you see how nice my skin looks right now kayak bekas jerawat atau apa gitu masih ada ya cuma merah merahnya udah sangat sangat tertutupi udah sangat mendengen banget dan masih berasal ringan luar biasa this is really really good and telling you pake kalau dikasih tau orang tua tuh di dengerin terus masih dalam semangat produk lokal kita akan pake concealer ini sk ada dua warna seperti biasa karena gue malas beli lagi jadi kita pake apa yang ada tapi ini warnanya gak pas jadi aku harus mencampur dua warna gak lho ngerti kan ngerti orang ya kan masa gak ngerti kalau gak ngerti sekolah lagi aja deh mendingan masih sekolah ya semuanya masih bocah ya ah kasiun and then of course they have a concealer brush ini full cover concealer dan bentuknya kayak gini jadi kita pake aja blush on kita akan pake ini dari button scarves namanya coralva dia kayak cream blush gitu i m gonna use this brush again si foundationnya tadi aduh gue suka banget ini brush ini oh my god padahal tadi gue kira ini gak akan kepake sama sekali tapi ternyata karena ini berber alus banget lo harus cobain brush ini kacau banget do you see like everything is so easy with this lipsticknya azarin velvety lippy cream yang warna cream bruleh nr 01 eh aku belum pake mana sekarang ya ampun tunggu ya so this is the final look gue suka banget looknya berber simpel dan gampang banget dibuatnya gue suka banget eyeshadownya ini enak banget semuanya yang matte yang shimmer semuanya berfungsi dengan baik dan benar falloutnya hampir gak ada kacau banget dan gue juga suka banget brush set ini kacau kayaknya udah lama banget gue gak segirang ini menemukan brush set karena semuanya berber alus banget dan enak banget dipakainya as you can see kalau lo punya brush set ini ya menurut gue you have to try this one ini berber kayak yang lo kira tadinya lo gak akan suka tapi ternyata enak banget oh my god i m gonna be obsessed with this i swear to god beklah sekian perhelatan akbar kali ini semoga membantu terima kasih banyak banyak buat nonton dan sampai jumpa di video selanjutnya bye,1173
Surprise,SPR_231_GD_processed.txt,satu produk bisa buat eyeshadow buat blush on dan buat lipstick biasanya masalahnya sama produk produk kayak gini adalah either warnanya atau teksturnya mungkin ada yang enak banget dibuat blush on tapi buat lipstick nggak guna they re never usually perfect but this is perfection ini dari the body shop namanya free style multitasking color crayon jadi seperti yang gue bilang dia bisa buat 3 macam bisa buat apa aja sih sebenernya di muka lo gue tuh udah lama banget nggak pernah beli produknya bodyshop karena udah lama nggak pernah masuk ke kokonya tapi kemarin gue bisa buat haulnya dan gue coba ini dan itu sangat luar biasa warnanya kayak gini dan teksturnya tuh kayak yang alus banget tapi bukan yang lembek banget jadi itu cuma perfection ya tahu dan dibelannya juga gampang banget karena ini adalah faktor yang sangat penting untuk produk multitasking ini yang warna staple dan ini memang gue pilih karena warnanya nude jadi kita pakai aja gitu warnanya kayak antara pink tapi masih agak coklat pokoknya masih natural banget gitu lu lihat it s just so pretty udah gitu doang coba cakep banget parah anak pk juga bisa ini benar benar terlampau gampang siya illah terus buat blush on ini gue oret oret aja ya satunya juga ya kan masa pakai blush on sebelah doang kayak bermasalah banget dengan keperibadian gitu terus tambahin aja kalau masih ada yang kurang atau apa it s very easy to build up also dan dia nggak mengganggu makeup yang udah lo pakai di bawahnya karena gue udah pakai foundation concealer segala macam ya terakhir kita pakai buat lipstick ini warnanya nude cakep banget nude nude coba lihat cakep banget good lipstick juga apakal lo melihat apa yang lo lihat sekarang seperti yang gue bilang dia gampang dib build up jadi awalnya tipis tapi kalau lo mau bener bener kayak nutupin bibir lo gitu like what i just did lo bisa pakai beberapa lapis gitu and it doesn t feel heavy at all gue udah ngakerti lagi gue suka banget sama dia dan menurut gue ini salah satu produk makeup yang paling gampang dipakainya pokoknya terlalu mudah kalau lo sampai nggak bisa juga pakai ini gue rasa masalahnya ada pada lo bukan pada produknya,373
